Machine_N_cycles,Machine_Load,Machine_Displacement,DIC_index,DIC_N_cycles,DIC_exx,DIC_eyy,DIC_exy,DIC_crack_length,Th_sN_cycles,Th_time,Th_specimen_max,Th_specimen_mean,Th_chamber,Th_uppergrips,Th_lowergrips
1,33.6676191655759,0.00334350061955641,,,,,,,,,,,,,
1,36.209903100809896,0.0036384514941249,,,,,,,,,,,,,
1,44.546229260713204,0.00393882044194399,,,,,,,,,,,,,
1,43.541140310081396,0.00408522251719763,,,,,,,,,,,,,
1,50.4585170991706,0.00441567493998751,,,,,,,,,,,,,
1,48.743953644811,0.00458857363423639,,,,,,,,,,,,,
1,53.8876439615593,0.00476274462868961,,,,,,,,,,,,,
1,50.5176399766322,0.004856138411414771,,,,,,,,,,,,,
1,53.2964151966018,0.00487954029641167,,,,,,,,,,,,,
1,50.4585170991706,0.00482107549004853,,,,,,,,,,,,,
1,49.571673935045396,0.00466969828323005,,,,,,,,,,,,,
1,45.0192122944915,0.00446165381917325,,,,,,,,,,,,,
1,41.5900852733418,0.00425549950589685,,,,,,,,,,,,,
1,34.850076813965,0.0038940002365139602,,,,,,,,,,,,,
1,31.480072497343002,0.0036384514941249,,,,,,,,,,,,,
1,25.153923888499104,0.00336515004486553,,,,,,,,,,,,,
1,21.2518134317984,0.0030334610235733302,,,,,,,,,,,,,
1,15.3986476054343,0.00283459584663281,,,,,,,,,,,,,
1,12.974609183649699,0.00254859365047415,,,,,,,,,,,,,
1,8.244778034429231,0.0024388349767726,,,,,,,,,,,,,
1,7.476180462454599,0.00225323010672643,,,,,,,,,,,,,
1,5.7024937470409,0.00221486165589078,,,,,,,,,,,,,
1,6.70758288763333,0.0022725112033523303,,,,,,,,,,,,,
1,6.94407444941972,0.0023015505782135897,,,,,,,,,,,,,
1,10.9053080692193,0.0024388349767726,,,,,,,,,,,,,
1,12.974609183649699,0.00255864893931193,,,,,,,,,,,,,
1,18.946020853692502,0.0027828776479843697,,,,,,,,,,,,,
1,21.4291820905628,0.00295977788067696,,,,,,,,,,,,,
1,29.056034269141303,0.00323575605808536,,,,,,,,,,,,,
100,35.086568342789,0.00480939854638788,,,,,,,,,,,,,
100,38.1018353102753,0.00505572145222738,,,,,,,,,,,,,
100,44.7827207777475,0.00542341647909093,,,,,,,,,,,,,
100,46.379038510128794,0.00565104965642052,,,,,,,,,,,,,
100,50.75413148629539,0.0058803234412898794,,,,,,,,,,,,,
100,50.8132543636654,0.00601378540612399,,,,,,,,,,,,,
100,54.4788727246706,0.006147764142423621,,,,,,,,,,,,,
100,51.9957119072065,0.00598948082447542,,,,,,,,,,,,,
100,53.4146609497409,0.00608680137229794,,,,,,,,,,,,,
100,48.4483392545728,0.00589243469214034,,,,,,,,,,,,,
100,46.2016698738521,0.00565104965642052,,,,,,,,,,,,,
100,40.939733590060705,0.00545924671154912,,,,,,,,,,,,,
